url,title,price,location,area_m2,rooms,floor,market_type,year_built,finish,heating,rent,ownership,available_from,advertiser_type,extras,price_per_m2,elevator,building_material,window_type,building_type,energy_certificate,security_features
https://www.otodom.pl/pl/oferta/serce-miasta-widok-na-plac-wolnosci-ID4t9lS,"Serce miasta, widok na Plac Wolności!",849 000 zł,"ul. Jana Matejki, Śródmieście, Katowice, śląskie",100.02,3,3/3,wtórny,1930,do zamieszkania,gazowe,1 600 zł,pełna własność,2024-10-01,biuro nieruchomości,"balkon, oddzielna kuchnia",8488,nie,brak informacji,brak informacji,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/kup-i-zarabiaj-wynajety-apartament-ID4tzkM,Kup i zarabiaj - wynajęty apartament!,1 086 061 zł,"ul. Szybowcowa, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",72.89,3,4/7,wtórny,2023,do zamieszkania,miejskie,880 zł,brak informacji,2024-11-21,biuro nieruchomości,"taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",14900,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-odnowionej-kamienicy-ID4tHRn,2 pokojowe mieszkanie w odnowionej kamienicy.,350 000 zł,"ul. Jana III Sobieskiego, Piotrowice-Ochojec, Katowice, śląskie",28.0,2,parter/3,wtórny,1896,do zamieszkania,gazowe,250 zł,pełna własność,2024-04-15,biuro nieruchomości,"piwnica, pom. użytkowe",12500,nie,cegła,drewniane,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/korczaka-apartamenty-2-pokoje-p-i-03-ID4wbw6,"Korczaka Apartamenty, 2 pokoje, P.I.03",379 456 zł,"ul. Janusza Korczaka, Szopienice-Burowiec, Katowice, śląskie",33.88,2,parter/3,pierwotny,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,11200,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bez-prowizji-ID4ul78,3-pokojowe mieszkanie 53m2 + balkon Bez Prowizji,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",53.03,3,7/7,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/katowice-bazantow-4-pokoje-2-balkony-garderoba-ID4u8mm,"Katowice Bażantów, 4 Pokoje, 2 Balkony, Garderoba",877 000 zł,"ul. Bażantów, Kostuchna, Katowice, śląskie",80.5,4,3/3,wtórny,brak informacji,do zamieszkania,miejskie,900 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",10894,nie,brak informacji,brak informacji,blok,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/stan-pod-klucz-lub-dev-balkon-20m2-ID4wbdS,Stan Pod Klucz Lub Dev. - Balkon 20M2,423 959 zł,"Śródmieście, Katowice, śląskie",33.4,1,4/16,pierwotny,2026,do wykończenia,brak informacji,0,pełna własność,2026-10-15,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",12693,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/katowice-superjednostka-stan-do-zamieszkania-ID4wbdG,Katowice Superjednostka | Stan Do Zamieszkania,429 000 zł,"Aleja Wojciecha Korfantego, Śródmieście, Katowice, śląskie",47.0,2,9/15,wtórny,1972,brak informacji,miejskie,1 000 zł,pełna własność,2025-03-20,biuro nieruchomości,balkon,9128,tak,wielka płyta,brak informacji,brak informacji,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/twoje-miejsce-w-sasiedztwie-parku-ID4wb8t,Twoje miejsce w sąsiedztwie parku.,625 000 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",50.0,2,3/5,wtórny,2020,do zamieszkania,miejskie,750 zł,brak informacji,2025-03-01,biuro nieruchomości,garaż/miejsce parkingowe,12500,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/ustawne-3-pokoje-z-balkonem-top-lokalizacja-ID4uXd5,Ustawne 3 pokoje z balkonem! Top lokalizacja!,408 000 zł,"ul. Józefowska, Wełnowiec-Józefowiec, Katowice, śląskie",62.9,3,6/10,wtórny,brak informacji,do zamieszkania,miejskie,"862,75 zł",brak informacji,2025-02-14,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia, pom. użytkowe",6486,tak,wielka płyta,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-nowoczesny-uklad-centrum-ID4w20c,"Mieszkanie po remoncie, nowoczesny układ! Centrum",759 900 zł,"ul. Wita Stwosza, Śródmieście, Katowice, śląskie",84.34,2,1/4,wtórny,1912,brak informacji,brak informacji,"506,04 zł",pełna własność,2025-02-16,biuro nieruchomości,balkon,9010,tak,cegła,brak informacji,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-3pok-wysoki-standard-bazantow-klima-ID4waMP,"Mieszkanie 3pok. wysoki standard, Bażantów, klima",649 000 zł,"ul. Bażantów, Kostuchna, Katowice, śląskie",49.54,3,2/3,wtórny,2013,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,balkon,13101,nie,brak informacji,plastikowe,blok,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/hpr/pl/oferta/3-pokojowy-apartament-inwestycyjny-80m2-ID4ul42,3-pokojowy apartament inwestycyjny 80m2,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",80.11,3,1/4,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/paderewskiego-29-mieszkanie-3-pok-b-m30-ID4rFyV,Paderewskiego 29 | mieszkanie 3-pok. | B_M30,754 507 zł,"ul. Ignacego Paderewskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",59.41,3,3/8,pierwotny,2026,do wykończenia,inne,brak informacji,pełna własność,2026-09-30,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",12700,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/drzwi-otwarte-miejsce-gratis-ID4waDF,drzwi otwarte/Miejsce GRATIS!!!!!!,567 087 zł,"ul. Owocowa, Wełnowiec-Józefowiec, Katowice, śląskie",55.24,3,1,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",10266,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/dni-otwarte-miejsce-gratis-ID4waDs,dni otwarte/ Miejsce Gratis,439 790 zł,"ul. Owocowa, Wełnowiec-Józefowiec, Katowice, śląskie",39.12,2,parter,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"ogródek, taras",11242,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/mieszkanie-65m2-miejsce-w-garazu-panewniki-ID4rz9W,Mieszkanie 65m2 + miejsce w garażu Panewniki,745 000 zł,"ul. Koszykowa, Ligota-Panewniki, Katowice, śląskie",65.0,3,parter/3,wtórny,2014,do zamieszkania,gazowe,770 zł,pełna własność,brak informacji,prywatny,"ogródek, taras, garaż/miejsce parkingowe, piwnica",11462,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-katowice-muchowiec-ID4uAUH,Mieszkanie na sprzedaż Katowice Muchowiec.,449 000 zł,"ul. gen. Władysława Sikorskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",53.5,3,5/10,wtórny,1975,do zamieszkania,miejskie,750 zł,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, piwnica",8393,tak,wielka płyta,brak informacji,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/nowy-wykonczony-3-pokojowy-apartament-premium-ID4wawN,"Nowy, wykończony 3-pokojowy apartament Premium!",769 000 zł,"Koszutka, Katowice, śląskie",63.0,3,8/14,wtórny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,12206,tak,beton,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/siemianowice-slaskie-bytkow-os-wezlowiec-okazja-ID4wawA,"Siemianowice śląskie Bytków, oś. Węzłowiec OKAZJA",399 999 zł,"ul. Grunwaldzka, Bytków, Siemianowice Śląskie, śląskie",61.0,3,5/10,wtórny,1980,brak informacji,miejskie,590 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",6557,tak,wielka płyta,plastikowe,blok,B-,monitoring / ochrona
https://www.otodom.pl/pl/oferta/nowy-wykonczony-2-pokojowy-apartament-premium-ID4wawj,"Nowy, wykończony 2-pokojowy apartament Premium!",569 000 zł,"Koszutka, Katowice, śląskie",43.0,2,6/14,wtórny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,13233,tak,beton,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/drzwi-otwarte-miejsce-gratis-ID4wauH,drzwi otwarte/ miejsce GRATIS,508 900 zł,"ul. Owocowa, Wełnowiec-Józefowiec, Katowice, śląskie",48.02,3,parter,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe",10598,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/drzwi-otwarte-miejsce-gratis-ID4wauy,drzwi otwarte / Miejsce GRATIS,421 000 zł,"ul. Owocowa, Wełnowiec-Józefowiec, Katowice, śląskie",37.13,2,parter,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, pom. użytkowe",11339,tak,pustak,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/kawalerki-francuska-wojewodzka-ID4tfuj,Kawalerki Francuska/Wojewódzka,156 853 zł,"Dąb, Katowice, śląskie",15.53,1,2/8,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,brak informacji,10100,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ustawne-m-w-topowej-lokalizacji-blisko-spodka-ID4watX,Ustawne M w topowej lokalizacji blisko Spodka!,529 029 zł,"Koszutka, Katowice, śląskie",41.01,2,2/15,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,12900,tak,inny,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/nowe-wykonczone-2-pokojowe-m-w-sercu-katowic-ID4watV,"Nowe, wykończone 2-pokojowe M w sercu Katowic!",539 000 zł,"Koszutka, Katowice, śląskie",42.0,2,parter/4,wtórny,2024,do zamieszkania,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,12833,tak,inny,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/3-pokojowe-m-dostepne-od-reki-dwa-balkony-ID4watW,3-pokojowe M dostępne od ręki! Dwa balkony!,489 500 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",55.0,3,3/4,wtórny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,8900,tak,inny,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/nowa-inwestycja-penthouse-premium-4-pokoje-ID4wasW,Nowa Inwestycja | Penthouse Premium | 4 pokoje,987 224 zł,"Śródmieście, Katowice, śląskie",115.6,4,5/5,pierwotny,2025,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, pom. użytkowe",8540,tak,silikat,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/osiedle-tysiaclecia-9-pietro-piekny-widok-ID4wasJ,Osiedle Tysiąclecia | 9 piętro | piękny widok,549 000 zł,"Osiedle Tysiąclecia, Katowice, śląskie",74.0,4,9,wtórny,brak informacji,do wykończenia,miejskie,700 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, oddzielna kuchnia",7419,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-mieszkania-inwestycyjne-roi-9-do-wykonczenia-ID4warK,2 Mieszkania Inwestycyjne – ROI 9%! Do wykończenia,1 127 135 zł,"Dąb, Katowice, śląskie",105.83,6,2/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",10650,tak,beton komórkowy,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/mieszkanie-w-scislym-centrum-zarabia-4-300zl-msc-ID4war1,Mieszkanie w Ścisłym Centrum ! Zarabia 4 300zł/msc,589 000 zł,"ul. Wojewódzka, Śródmieście, Katowice, śląskie",62.0,4,3/4,wtórny,brak informacji,do zamieszkania,miejskie,600 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,9500,nie,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-zarabia-3-400zl-msc-ID4waqo,Gotowiec inwestycyjny ! Zarabia 3 400zł/msc,599 000 zł,"ul. Haliny Krahelskiej, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",70.0,3,parter/2,wtórny,brak informacji,do zamieszkania,gazowe,600 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,8557,nie,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/siemianowice-slaskie-inwestycyjnie-lub-dla-siebie-ID4wamI,Siemianowice śląskie -Inwestycyjnie lub dla siebie,298 999 zł,"ul. Zielona, Centrum, Siemianowice Śląskie, śląskie",38.0,2,parter/2,wtórny,1950,do zamieszkania,inne,320 zł,pełna własność,brak informacji,biuro nieruchomości,piwnica,7868,nie,cegła,plastikowe,blok,B,monitoring / ochrona
https://www.otodom.pl/pl/oferta/katowice-nikiszowiec-ul-sw-anny-ID4waf0,"Katowice, Nikiszowiec, ul Św. Anny",400 000 zł,"ul. św. Anny, Janów-Nikiszowiec, Katowice, śląskie",59.0,2,2/2,wtórny,brak informacji,do zamieszkania,miejskie,860 zł,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",6780,nie,cegła,plastikowe,kamienica,W trakcie realizacji / Zwolnione,monitoring / ochrona
https://www.otodom.pl/pl/oferta/salon-z-aneksem-z-wyposazeniem-rtv-w-samym-centrum-ID4w9Y8,Salon_Z_Aneksem_z_wyposażeniem_RTV_w_samym_Centrum,399 000 zł,"Śródmieście, Katowice, śląskie",29.65,2,3/4,wtórny,brak informacji,do zamieszkania,inne,320 zł,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,13457,tak,brak informacji,brak informacji,kamienica,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/apartament-3-pokojowy-z-garazem-odbierz-klucze-ID4w9QZ,Apartament 3 pokojowy z garażem Odbierz Klucze,568 400 zł,"Mysłowice, śląskie",58.0,3,5/5,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",9800,tak,brak informacji,plastikowe,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-standard-premium-ID4w9QO,"Nowe, 2- pokojowe mieszkanie! Standard Premium!",413 835 zł,"Koszutka, Katowice, śląskie",29.35,2,4/15,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,14100,tak,inny,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-m-topowa-lokalizacja-bezposrednio-ID4w9PU,2-pokojowe M! Topowa lokalizacja! Bezpośrednio!,329 000 zł,"Koszutka, Katowice, śląskie",27.5,2,2/4,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,11964,tak,inny,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/gotowy-3-pokojowy-apartament-w-otoczeniu-zieleni-ID4w9PL,Gotowy 3-pokojowy apartament w otoczeniu zieleni!,637 832 zł,"Koszutka, Katowice, śląskie",61.33,3,2/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,10400,tak,inny,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-z-pieknym-tarasem-44m2-ID4w9Pu,3- pokojowy apartament z pięknym tarasem 44m2!,1 010 000 zł,"Ligota-Panewniki, Katowice, śląskie",65.66,3,5/5,wtórny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,15382,tak,inny,plastikowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/duze-mieszkanie-dla-rodziny-z-osobna-kuchnia-ogrod-ID4w9MA,Duże_Mieszkanie_Dla_Rodziny_Z_Osobną_Kuchnią+ogród,599 000 zł,"ul. Haliny Krahelskiej 1, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",70.0,3,parter/2,wtórny,brak informacji,do zamieszkania,gazowe,500 zł,pełna własność,brak informacji,biuro nieruchomości,ogródek,8557,nie,brak informacji,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-ID4qWSI,Mieszkanie inwestycyjne,370 840 zł,"ul. Marcina Radockiego, Śródmieście, Katowice, śląskie",50.8,2,2/4,wtórny,brak informacji,do zamieszkania,miejskie,440 zł,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",7300,nie,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/katowice-centrum-przedsprzedaz-kawalerka-ID4w9Gd,Katowice Centrum Przedsprzedaż Kawalerka!!,364 028 zł,"ul. ks. Piotra Skargi, Śródmieście, Katowice, śląskie",26.38,1,5/14,pierwotny,2026,brak informacji,brak informacji,0,pełna własność,2026-10-01,biuro nieruchomości,balkon,13799,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/daszynskiego-park-a13-ID4eNGR,Daszyńskiego Park | A13,brak informacji,"ul. Ignacego Daszyńskiego, Wełnowiec-Józefowiec, Katowice, śląskie",48.2,2,1/3,pierwotny,2023,do wykończenia,brak informacji,brak informacji,pełna własność,2023-10-30,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/osiedle-dworska-mieszkanie-b4-ID4k9e1,Osiedle Dworska | mieszkanie B4,1 226 640 zł,"ul. Dworska, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",102.22,3,parter/3,pierwotny,brak informacji,do wykończenia,brak informacji,brak informacji,pełna własność,2025-03-31,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",12000,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/karliczka-mieszkanie-3-pok-a-3-03-ID4uwJB,Karliczka | mieszkanie 3-pok. | A.3.03,594 000 zł,"ul. Karliczka, Giszowiec, Katowice, śląskie",59.4,3,3/9,pierwotny,brak informacji,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",10000,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
